Date,Open,High,Low,Close,Volume
2022-01-26,2622.38,2660.0,2542.84,2584.66,2456475.0
2022-01-27,2626.08,2653.045,2578.6458,2580.1,1600939.0
2022-01-28,2593.18,2667.13,2569.7,2667.02,1718074.0
2022-01-31,2683.2399,2709.46,2644.19,2706.07,1999300.0
2022-02-01,2751.89,2755.855,2687.37,2752.88,3432182.0
2022-02-02,3025.0,3030.9315,2910.4501,2960.0,6159961.0
2022-02-03,2914.11,2993.5,2853.3063,2861.8,3575861.0
2022-02-04,2868.8927,2897.5,2810.3,2865.86,2899911.0
2022-02-07,2885.0,2885.0,2778.0,2784.02,2748665.0
2022-02-08,2780.53,2800.0,2740.277,2787.98,2714180.0
2022-02-09,2819.27,2850.485,2803.7406,2831.84,2007194.0
2022-02-10,2794.07,2829.69,2759.14,2772.4,1966533.0
2022-02-11,2772.0,2783.125,2668.0,2685.65,1997917.0
2022-02-14,2665.13,2726.0,2665.13,2710.52,1715054.0
2022-02-15,2751.41,2762.17,2716.43,2732.17,1335563.0
2022-02-16,2732.93,2761.72,2698.475,2754.76,1251065.0
2022-02-17,2724.86,2742.2699,2649.57,2650.78,1947475.0
2022-02-18,2669.34,2681.3999,2603.93,2608.06,2280972.0
2022-02-22,2596.7618,2643.605,2564.465,2596.27,2223099.0
2022-02-23,2632.97,2641.02,2550.55,2551.76,1639301.0
2022-02-24,2499.065,2660.0,2499.065,2653.82,2722754.0
2022-02-25,2671.04,2705.43,2635.03,2689.19,1820299.0
2022-02-28,2661.0,2715.03,2651.845,2701.14,1943221.0
2022-03-01,2697.57,2725.11,2664.37,2681.23,1324768.0
2022-03-02,2692.56,2705.25,2661.4308,2691.43,1175990.0
2022-03-03,2720.2,2728.7899,2660.51,2677.99,1230162.0
2022-03-04,2658.55,2677.03,2606.75,2638.13,1522532.0
2022-03-07,2629.76,2634.7,2525.9,2527.57,2255647.0
2022-03-08,2525.0,2625.0,2513.4937,2542.09,2021355.0
2022-03-09,2625.0,2674.71,2598.01,2668.4,1851270.0
2022-03-10,2625.32,2665.435,2618.25,2648.59,1355070.0
2022-03-11,2669.77,2675.91,2592.63,2597.41,1576322.0
2022-03-14,2605.0,2608.18,2505.5,2519.02,1940563.0
2022-03-15,2539.52,2597.09,2514.41,2583.96,1545976.0
2022-03-16,2614.66,2666.66,2574.69,2665.61,1778849.0
2022-03-17,2662.98,2681.608,2643.7,2676.78,1413196.0
2022-03-18,2668.49,2724.88,2645.165,2722.51,2203619.0
2022-03-21,2723.27,2741.0,2681.845,2722.03,1327701.0
2022-03-22,2722.03,2821.0,2722.03,2797.36,1739455.0
2022-03-23,2774.05,2791.77,2756.7,2765.51,1257670.0
2022-03-24,2784.0,2832.375,2755.01,2831.44,1319828.0
2022-03-25,2838.32,2840.7,2794.75,2833.46,1204457.0
2022-03-28,2818.01,2840.05,2796.225,2829.11,1752463.0
2022-03-29,2852.95,2875.87,2840.765,2850.11,1715851.0
2022-03-30,2849.2,2854.4063,2832.0,2838.77,994238.0
2022-03-31,2841.06,2842.155,2780.49,2781.35,1876236.0
2022-04-01,2790.0,2809.415,2766.15,2803.01,1297072.0
2022-04-04,2807.17,2874.24,2806.21,2859.43,1298542.0
2022-04-05,2857.38,2859.81,2807.65,2811.82,1045707.0
2022-04-06,2775.0,2787.21,2710.34,2730.96,1623424.0
2022-04-07,2720.2,2743.29,2684.5479,2717.77,1311680.0
2022-04-08,2711.67,2713.4,2659.31,2665.75,1257140.0
2022-04-11,2636.47,2641.85,2573.37,2576.47,1844153.0
2022-04-12,2632.0,2632.0,2535.7797,2554.29,1635535.0
2022-04-13,2560.0,2606.68,2554.825,2597.88,1396362.0
2022-04-14,2609.59,2609.59,2532.02,2534.6,1579899.0
2022-04-18,2540.0,2564.25,2523.64,2553.53,1040433.0
2022-04-19,2553.83,2606.66,2539.99,2600.18,1324488.0
2022-04-20,2617.84,2627.98,2550.0,2560.8,1573067.0
2022-04-21,2585.0,2601.97,2490.53,2496.29,1822258.0
2022-04-22,2500.0,2508.04,2378.5,2392.71,2844186.0
2022-04-25,2382.02,2465.55,2370.22,2461.48,2306413.0
2022-04-26,2445.89,2450.2,2370.22,2373.0,3351262.0
2022-04-27,2289.385,2344.84,2254.7301,2285.89,4591029.0
2022-04-28,2328.3,2392.99,2282.3,2370.45,2444232.0
2022-04-29,2334.69,2358.395,2276.29,2282.19,2133800.0
2022-05-02,2268.1,2334.91,2252.0,2331.66,1776651.0
2022-05-03,2328.61,2368.8363,2320.69,2346.68,1248368.0
2022-05-04,2340.63,2457.09,2302.32,2445.22,2487859.0
2022-05-05,2404.08,2420.78,2300.115,2330.11,2292029.0
2022-05-06,2303.69,2351.43,2280.31,2314.93,1985479.0
2022-05-09,2265.0,2301.5418,2240.0101,2250.22,2040143.0
2022-05-10,2310.15,2325.0,2258.01,2287.9,1995019.0
2022-05-11,2264.73,2327.2882,2264.73,2272.05,1876737.0
2022-05-12,2227.55,2285.9,2196.49,2256.88,2691809.0
2022-05-13,2290.66,2357.5,2272.1001,2321.01,1751924.0
2022-05-16,2299.11,2323.4,2277.79,2288.9,1299522.0
2022-05-17,2336.81,2338.0,2297.395,2329.46,1152658.0
2022-05-18,2300.0,2308.0,2231.11,2237.99,1756299.0
2022-05-19,2228.63,2260.2,2200.0,2207.68,1707220.0
2022-05-20,2239.02,2243.67,2115.9272,2178.16,2448148.0
2022-05-23,2191.75,2242.95,2174.82,2229.76,1859247.0
2022-05-24,2115.44,2129.165,2037.6936,2119.4,3838989.0
2022-05-25,2099.71,2130.0,2077.13,2116.1,2012867.0
2022-05-26,2113.54,2172.99,2104.4971,2155.85,1897361.0
2022-05-27,2189.66,2246.36,2182.765,2246.33,1895706.0
